index,degree,closeness,betweenness,eigenvector,entropyK,meanK
南法信,0.004830917874396135,0.04822364589400117,0.014422570796925991,1.2722803962486347e-07,47.42606981300667,0.0040159288844098615
新街口,0.004830917874396135,0.09720591688189716,0.02448903208030973,0.1893631310048554,129.28456777973733,0.027838780526808642
马昌营,0.004830917874396135,0.05139664804469274,0.014422570796925991,3.260170861251465e-07,67.10950329933475,0.005097517719176339
昌平,0.004830917874396135,0.04473257698541329,0.009638441473371466,6.359962752867078e-09,55.305785379765034,0.004181624889994724
珠市口,0.00966183574879227,0.08621407746772178,0.035728834635584954,0.008732575438669484,123.37038990355909,0.02461278574691801
北苑路北,0.004830917874396135,0.07151494213162896,0.00307446646908601,0.0005927651203075987,89.49981650569796,0.010129784754468992
平谷,0.004830917874396135,0.04664788732394366,0.004830917874396136,2.64306250862846e-08,67.53729822047244,0.004849742499452688
次渠北,0.004830917874396135,0.06657018813314038,0.0328562850670441,7.206292037676161e-05,90.40200367234186,0.007751073584169629
长春桥,0.00966183574879227,0.0773109243697479,0.04832999064074433,0.011087539070828944,74.53413166707698,0.00704292585958654
小马庄,0.004830917874396135,0.040836456894851055,0.00515295988240509,6.042252467233424e-10,114.96596249292156,0.02061288987609887
亦庄火车站,0.0024154589371980675,0.05894077448747152,0.0,6.403787027133794e-06,89.83888136208643,0.006907291388828969
欢乐谷景区,0.004830917874396135,0.05865684329838481,0.04118014403044405,1.3201887829862515e-05,119.56478131316663,0.012128604946637925
西小口,0.004830917874396135,0.06517632241813602,0.003308545394463697,4.0341503959497653e-05,86.23617549086347,0.008914712106975975
安贞桥,0.004830917874396135,0.086756077116513,0.014775402885753075,0.010212545715950223,126.03296041924347,0.028000383347000304
大望路,0.00966183574879227,0.0831659300924066,0.09297277257243558,0.009440442812760954,124.92419163239214,0.014380658293874504
草房,0.004830917874396135,0.05788590604026845,0.03799230328338656,7.697492398688495e-06,79.37378093171027,0.006334811607299575
临河里,0.004830917874396135,0.04313398624713482,0.010649873164348376,2.793184449498213e-09,115.3710020133332,0.019057325333377832
孙河,0.004830917874396135,0.0594059405940594,0.033325145336936056,1.910301808360865e-05,47.35316568182626,0.0040799587377847064
纪家庙,0.004830917874396135,0.08298256163559832,0.12389362661573973,0.0016413272879401018,101.47441056336642,0.014003025935115782
顺义,0.004830917874396135,0.04401913875598086,0.004830917874396136,1.031454106393973e-08,47.356119008893984,0.004030710180210717
万盛南街西口,0.004830917874396135,0.04419299743808711,0.014159755919414837,7.177578579674764e-09,116.41209231778241,0.017729072701457037
灯市口,0.004830917874396135,0.09324324324324323,0.008047319730324663,0.057469421628382276,147.46568593669542,0.039289488165444156
北工大西门,0.004830917874396135,0.07801017524024872,0.031465581304216755,0.0013840687617692133,123.97454670490892,0.014751820404051777
阜通,0.004830917874396135,0.07290015847860537,0.012178506503221205,0.0008923104943165601,79.92919787109318,0.0077932956208937735
香山,0.0024154589371980675,0.05064220183486239,0.0,3.0287194080209632e-06,84.93013096399099,0.008300158385542402
安华桥,0.00966183574879227,0.08814136682989142,0.03302311538772478,0.02670264366518257,116.49241092640743,0.021773998866283215
莲花桥,0.004830917874396135,0.0775571375046834,0.045182007693468036,0.003139625455051465,105.01609803027125,0.015194064121320362
西局,0.00966183574879227,0.07466185752930568,0.020512735850523,0.0011225413277326033,96.4983100441526,0.012492438147790372
亦庄站前区南,0.0024154589371980675,0.05894077448747152,0.0,6.403787027143858e-06,89.5703449114981,0.007375529839789354
黄渠,0.004830917874396135,0.06509433962264151,0.04725643635002515,9.431900525344051e-05,79.99368467982396,0.006431258321916658
公主坟,0.00966183574879227,0.0811764705882353,0.08440498943839518,0.009824340416853128,101.53904279579247,0.014301767424122506
荣京东街,0.004830917874396135,0.051595214356929216,0.00255329020988564,8.73005784223232e-08,85.22306533055821,0.007295210753729223
上清桥,0.004830917874396135,0.06981450252951096,0.002003167324955584,0.0008289951982346635,90.95964278964087,0.010543464076071226
军事博物馆,0.00966183574879227,0.08490566037735849,0.06915248509981471,0.021620817408774137,120.66247634837586,0.023743470194693483
丰台站,0.00966183574879227,0.07658157602663708,0.041054644180669855,0.0006595266705733937,98.34205923566539,0.013117554208164675
物资学院路,0.004830917874396135,0.05482717520858165,0.033325145336936056,2.1989952761619432e-06,79.55029234662706,0.005966061390114688
牛街,0.004830917874396135,0.09449897283725177,0.17183964061582335,0.03916512799953805,122.37422581718769,0.027410544150714623
西钓鱼台,0.00966183574879227,0.07969201154956689,0.04002519556662183,0.00962925184454642,102.37806756456253,0.013571280716663203
大郊亭,0.004830917874396135,0.07502718376223269,0.059193736104463525,0.0019821472962738814,128.0838568006344,0.010746465464970857
通州北苑,0.004830917874396135,0.05137751303052867,0.02866346523836788,4.187864492383702e-07,118.57278165303597,0.014537297177185396
十里河,0.014492753623188403,0.08209399167162404,0.10686694916416543,0.003042122165695996,104.61525774800987,0.01220351940640096
国家图书馆,0.014492753623188403,0.08782350445481545,0.06463242453941295,0.0992467648852465,106.0276193653568,0.017325979669373468
温阳路,0.004830917874396135,0.04400977995110025,0.004830917874396136,8.124889714278147e-08,41.438191421888426,0.0036241519608324877
青年路,0.004830917874396135,0.0742467718794835,0.05642699231498052,0.0011557107548594927,79.53960393667091,0.006623302661013025
玉渊潭东门,0.004830917874396135,0.08583868961227452,0.004928328018271441,0.02179451401539368,128.98378474272204,0.029575816746809667
义和庄,0.004830917874396135,0.04768486523842433,0.009638441473371466,3.0479731869163975e-08,63.575894531312294,0.005210487299804169
环球影城,0.004830917874396135,0.03993055555555555,0.001989994736599643,2.7543247419065083e-10,112.23481792875587,0.017328338306152213
和平西桥,0.00966183574879227,0.08652037617554859,0.02309594624952092,0.011963439701643024,119.80531820175713,0.021809029054038847
柳芳,0.004830917874396135,0.08893662728249195,0.028335441406983724,0.014001259613635034,133.9892602205983,0.03229623999759973
八里桥,0.004830917874396135,0.053955428124592725,0.033166863256872764,1.4659446317978284e-06,119.28747443298178,0.0137212474288868
圆明园,0.004830917874396135,0.06572471820923956,0.00029242844276005666,0.0010311030107950693,73.2549836673896,0.006902535583895636
白堆子,0.00966183574879227,0.08668341708542714,0.04367207459916958,0.04253228593856681,116.98277300825818,0.021696482579743645
北京站,0.004830917874396135,0.08817891373801917,0.006148986260717975,0.02106079984938684,147.92722545832567,0.03891060070832235
后沙峪,0.004830917874396135,0.05062362435803375,0.019183305845059714,4.453746569421439e-07,47.62279133992106,0.0039945957586957044
顾册,0.004830917874396135,0.03129488245521203,0.004830917874396136,5.371540642779047e-15,35.016533154966694,0.0032035097590068584
草桥,0.00966183574879227,0.0872865275142315,0.1921514176512529,0.005322496229458931,101.56439704947773,0.015102053945979438
小红门,0.004830917874396135,0.06648466356190783,0.023477130146253217,2.16365215211178e-05,87.21470981746043,0.006771526213734805
蒲黄榆,0.00966183574879227,0.08078048780487805,0.03373488921806833,0.0015264600381485773,112.51160272844137,0.013867104098458254
育知路,0.004830917874396135,0.06396786155747837,0.02282671430301005,1.8549041365408767e-05,75.90602605179153,0.007024102061171009
健德门,0.004830917874396135,0.08644811025266236,0.023382832776741826,0.017233656999337474,118.30984948072144,0.022894961104903046
东直门,0.007246376811594201,0.09364397195204703,0.0355312955648978,0.0399214553094706,132.152270432022,0.029827085713520694
惠新西街北口,0.004830917874396135,0.0773542600896861,0.003597802056484608,0.002665768300506212,107.5320298053224,0.014878423613207823
什刹海,0.004830917874396135,0.0955458112162474,0.005968588165894215,0.11758485318822474,134.2451655673098,0.031022303632066893
三河西,0.004830917874396135,0.057158635924340735,0.023920646617772632,3.994932469369132e-06,67.52543128110193,0.005377276912120091
良乡大学城北,0.004830917874396135,0.04888416578108396,0.07000736919675755,1.6767424709840953e-08,55.949851899769776,0.00463425969169633
回龙观东大街,0.004830917874396135,0.06681730148482892,0.025626478486428662,9.21946512765788e-05,79.20691524298482,0.006790887858271223
永丰南,0.004830917874396135,0.053247588424437296,0.023920646617772632,1.22805970566181e-05,41.59142708118073,0.003704344407104576
东四十条,0.00966183574879227,0.09815078236130867,0.12991206569290728,0.09704928946240006,139.6200733482327,0.034047042028018566
五福堂,0.004830917874396135,0.05612037413582757,0.009638441473371466,5.861036905580856e-07,66.9499921075608,0.005375960807897562
永泰庄,0.004830917874396135,0.06557896404245209,0.0034686427855434502,5.7614195622609434e-05,86.70882861167496,0.009618046008666956
天桥,0.004830917874396135,0.0823716673298846,0.010153227982147595,0.002732699142856049,126.29471816894674,0.024312029259825382
复兴门,0.00966183574879227,0.0928875925510433,0.03865065132993882,0.09379593394329358,127.33489088877315,0.027545218085208868
榆树庄,0.004830917874396135,0.05995655322230267,0.004830917874396136,7.2838587674188416e-06,55.3328242537248,0.004768409964784731
十三陵景区,0.004830917874396135,0.04283054003724395,0.004830917874396136,1.805774306830437e-09,55.57099530575438,0.004308918007954368
矿务局,0.004830917874396135,0.043949044585987265,0.009638441473371466,1.906576727051832e-08,62.428754301310626,0.005094993668300241
菜市口,0.00966183574879227,0.08628595248020009,0.04624269663932549,0.011435449006671814,121.41644878231769,0.02529657940269737
森林公园南门,0.004830917874396135,0.07220090687129402,0.010252787705281579,0.0006155367020622928,88.71143673554126,0.009502259274833509
园博园,0.004830917874396135,0.05602165087956698,0.004830917874396136,6.681414501254547e-06,61.268827369253124,0.005537397890672991
明光桥西,0.00966183574879227,0.0920409070698088,0.0734903973830295,0.13287292472990753,118.28636846823534,0.021639873072769183
苹果园,0.007246376811594201,0.055983772819472616,0.03462482182672543,1.0025713174013817e-05,78.06577350647991,0.006981181719439253
北运河西,0.004830917874396135,0.04726027397260274,0.019183305845059718,5.126816932887998e-08,79.30516689936955,0.006431966842855631
三元桥,0.00966183574879227,0.08476658476658476,0.033611834171972936,0.007990070342421916,114.9537098116179,0.02016139436901734
角门东,0.004830917874396135,0.07918898240244836,0.05710255870787671,0.0007188944428922221,99.00108837479893,0.010749533471779002
亮马桥,0.004830917874396135,0.08321608040201005,0.008590629496338877,0.00435053664785848,124.18901844421305,0.022716948257803453
四道桥,0.004830917874396135,0.05049396267837542,0.023920646617772632,8.182107954282899e-07,62.73221107655396,0.0052102097908622675
平乐园,0.004830917874396135,0.0775571375046834,0.03108834861305628,0.00219814990911114,124.38394834986985,0.015370139318330882
北安河,0.0024154589371980675,0.042158859470468435,0.0,2.1459584321421963e-08,67.47683844903406,0.00527859797177851
桥湾,0.004830917874396135,0.08511513157894737,0.017280733540021017,0.00517341152086241,133.5141202848849,0.026439704385720932
潘家园,0.004830917874396135,0.07705192629815745,0.0018295341311799188,0.0018123198935604036,130.45910762106953,0.01775516386166141
来广营,0.004830917874396135,0.06672038678485093,0.004830917874396136,0.00023252462213320166,46.76237191591986,0.004199799868039669
玉泉郊野公园,0.004830917874396135,0.05963699222126189,0.014422570796925991,0.00014144517463756683,50.74210403023768,0.004248778142336981
经海路,0.004830917874396135,0.0559232743482372,0.009789529502130823,1.979667782284033e-06,87.21404481569687,0.007088940187465968
上岸村,0.004830917874396135,0.0459438464099434,0.014422570796925991,6.677226744583146e-08,62.67434727859892,0.005106458403375439
西北旺,0.004830917874396135,0.0561584373304395,0.028634593115064742,4.298773580741848e-05,41.32607129263887,0.003742979654635559
万泉河桥,0.004830917874396135,0.07151494213162896,0.0571182931536653,0.0048996133068715825,71.11784775151965,0.0072475742088476125
鼓楼大街,0.00966183574879227,0.09578898658028692,0.027015213046175983,0.11880202456877548,124.09513913637542,0.02307820134322165
西直门,0.012077294685990338,0.0954356846473029,0.0908620767210506,0.24962891419422856,120.36490159361813,0.02294688164845593
云景东路,0.004830917874396135,0.04244847739157182,0.009656357900909959,2.0553420634802534e-09,115.32332729099946,0.018901511919007356
东风北桥,0.007246376811594201,0.07720999627004849,0.06188348401125723,0.0013119098601617513,102.80975011309658,0.011934786313963028
善各庄,0.0024154589371980675,0.06255666364460563,0.0,6.141476267687577e-05,79.89017651878142,0.006771522650251497
六里桥,0.00966183574879227,0.07540983606557378,0.05614583383223501,0.0020627074321496013,97.75582571822169,0.012996543162907067
车道沟,0.004830917874396135,0.07693737223564394,0.03737724828260934,0.005579348872446986,87.93457552221503,0.009482064242899487
人民大学,0.00966183574879227,0.08406091370558376,0.07711046688902712,0.04714682029416845,104.43236906215688,0.01700529780457356
瀛海,0.0024154589371980675,0.05048164857944153,0.0,4.3952865768404086e-08,113.07065052439486,0.01519566330701778
五道口,0.004830917874396135,0.07854297097324986,0.053802970992845874,0.013411076660259622,96.5968876399715,0.012485040197741265
同济南路,0.004830917874396135,0.053516028955532584,0.00596651499378102,5.686308145059994e-07,86.8081761198525,0.0066181088366685445
金安桥,0.004830917874396135,0.05310415597742432,0.028634593115064742,2.8641139633365594e-06,62.52794104911901,0.0053041288607594645
苏庄,0.004830917874396135,0.041313242191398064,0.05185341147021324,1.1167768907844287e-10,56.73204286437499,0.004259536761261825
潘家园西,0.004830917874396135,0.08473188702415063,0.0601747478723013,0.005362061884613754,132.71021786557543,0.023454956080298094
九龙山,0.00966183574879227,0.08065458796025718,0.08306411294940151,0.006938424963348426,124.04963272875122,0.013186663971299842
工人体育场,0.00966183574879227,0.09722874589008924,0.17849318074355747,0.053292707459156284,133.5177889551115,0.027998165267109885
前门,0.00966183574879227,0.08758197588322403,0.024441531435779502,0.01982979468603584,135.33865091040136,0.029113170771282667
枣营,0.004830917874396135,0.08051341890315053,0.06456499713071118,0.0037962210746435173,115.39413801366884,0.014368992819734798
古城,0.004830917874396135,0.05633419512858893,0.013810022245997968,7.76844834936605e-06,88.199631303787,0.009111409574301314
望京南,0.004830917874396135,0.07225130890052356,0.011648692065051685,0.00051025848287138,80.47007328126459,0.007459027195879735
成寿寺,0.004830917874396135,0.07550610979390844,0.04204509338241955,0.0003034075938466204,108.95791281869822,0.012454149697442837
篱笆房,0.004830917874396135,0.05373134328358209,0.07894398240750489,2.0545480733070077e-07,56.79270881538767,0.005118524349719688
双井,0.00966183574879227,0.08356883326604764,0.04088080405952282,0.012649078059464657,135.7387523009398,0.021102025203227157
北土城,0.00966183574879227,0.08438646555238484,0.040336294124828025,0.014328907374822257,108.96740107077922,0.016210030548163494
石佛营,0.004830917874396135,0.07946257197696736,0.01445873635897766,0.0037315525822500905,106.65564922789245,0.012325073320192406
红庙,0.004830917874396135,0.08217546645494242,0.023647717809439882,0.006233694131324359,123.36833623965416,0.01509743058806578
广渠门内,0.004830917874396135,0.08603491271820449,0.021265755142432043,0.007425522070729784,137.0920767935984,0.026596320089895285
双合,0.004830917874396135,0.052887072049054684,0.032173347993434305,1.0774226457136982e-06,118.61847039756329,0.01321271786431585
东风,0.007246376811594201,0.06845238095238096,0.01407058251669347,0.0001784361238477373,93.63899874622989,0.00975448142863856
上地,0.004830917874396135,0.07472924187725631,0.050533431114189266,0.0039023427661423905,95.33981709940791,0.011647075175737353
清河,0.007246376811594201,0.07193744569939184,0.05048117266908977,0.0013637223877318355,88.48137800080852,0.009921925933610793
白石桥南,0.00966183574879227,0.08708456037021456,0.05649810920380259,0.06507578641240984,112.99705683728884,0.01957610865618946
建国门,0.00966183574879227,0.09360162785439746,0.0680587360352142,0.05451087583964463,140.57242549248352,0.0348059978128873
和义,0.004830917874396135,0.06725146198830409,0.023920646617772632,2.5152744133348557e-05,66.29584511292852,0.005522811351957075
泥洼,0.004830917874396135,0.07348242811501597,0.01208638554587251,0.0004706825547592367,104.49061164709536,0.01501214704453097
清华东路西口,0.0024154589371980675,0.07293868921775898,0.0,0.001556010388912516,105.60967314976476,0.016025576844430896
木樨园桥南,0.004830917874396135,0.07302875286646675,0.002340541555195729,0.0002085283563009045,105.54489325867085,0.013722820260353197
黄村火车站,0.004830917874396135,0.05004230629759458,0.014422570796925991,1.0674633637962034e-07,63.75474216323488,0.005047117400791116
小园,0.004830917874396135,0.04211168751907232,0.004830917874396136,5.4133137493758295e-09,62.72877228904698,0.00506184998757292
楼梓庄,0.004830917874396135,0.060420315236427324,0.00012866851481442492,1.8108996053060534e-05,85.13999146801896,0.007654193471515787
潞城,0.0024154589371980675,0.039807692307692315,0.0,3.136000277810957e-10,130.3529435044783,0.018637481033117315
西红门,0.004830917874396135,0.07063641016891316,0.042636066954416255,0.00019639122255145458,63.74879700159798,0.005509302091372163
动物园,0.004830917874396135,0.09041275387639222,0.027316159828899,0.09214558371430984,121.09579987676369,0.025118774514910635
东单,0.00966183574879227,0.09161318875857492,0.026868039259495928,0.04377201379065964,142.34825710215904,0.03546754670125941
周口店,0.0024154589371980675,0.030347456384694323,0.0,1.4220676587939473e-15,54.92321697462033,0.004275027649576005
西洼地,0.004830917874396135,0.06310013717421124,0.019183305845059714,7.185532490992324e-06,66.33712203270203,0.005819605721550989
北神树,0.004830917874396135,0.07104856701561696,0.0374415630495218,0.00024859438522989945,89.84080865658913,0.007313144396821276
樊羊路,0.004830917874396135,0.06997971602434078,0.08207269384963006,7.563529825606233e-05,82.62613943091856,0.009113224626232892
郭庄子,0.004830917874396135,0.06301369863013699,0.014422570796925991,8.241406610678865e-05,61.24587812300502,0.005260796506689358
金台路,0.00966183574879227,0.08625,0.08905886442189008,0.014161168741215091,108.35302532094589,0.012827705785825039
北宫门,0.004830917874396135,0.06286061342241117,0.004830917874396136,0.0005235141273472525,41.29878450715949,0.0038941537872221933
北新桥,0.004830917874396135,0.09193870752831446,0.003426283224850489,0.05617390139230505,138.47664597435312,0.03438763694524066
宛平城,0.0024154589371980675,0.0565728341076797,0.0,1.9238240383492735e-06,93.89643760927845,0.010851149774806123
学清路,0.004830917874396135,0.07356076759061833,0.0048813084009771395,0.0017749658822826507,89.50494193623328,0.009401943440474497
八角游乐园,0.004830917874396135,0.05889884763124201,0.01727108080434231,1.9386686032095105e-05,88.07204009216031,0.009071492997088683
分钟寺,0.004830917874396135,0.07808374198415692,0.04382873504560535,0.0008836264922222788,110.53603762736138,0.012643288145317804
北海北,0.004830917874396135,0.09787234042553193,0.0,0.20963743505905946,135.87471358953172,0.033167612772558454
酒仙桥,0.004830917874396135,0.07139161924469736,0.019611027358076082,0.00041978454537599846,106.81734625255201,0.01286203372891543
清源路,0.004830917874396135,0.05548854041013269,0.023920646617772632,1.308043115491029e-06,63.879727866147164,0.005430119893573438
关庄,0.004830917874396135,0.07705192629815745,0.014751518044532553,0.002688362195734961,98.57590184338983,0.01219456888943012
未来科技城南区,0.004830917874396135,0.06196677144140099,0.004830917874396136,5.5102173839437354e-05,59.77113060029465,0.005230871881030824
传媒大学,0.004830917874396135,0.0635164160785517,0.046677057312387374,6.287709662431212e-05,119.99179480806511,0.011031245012395406
红莲南里,0.004830917874396135,0.08151210868281157,0.01791295567179287,0.0028259960486271755,117.71477102644889,0.023869529384387758
石龙路,0.004830917874396135,0.04811715481171548,0.019183305845059714,2.3374309472711931e-07,62.57910114695505,0.005112728232510197
双桥,0.004830917874396135,0.059973924380704036,0.0421736592938825,1.7962530074759147e-05,120.07676324359909,0.010727111368884108
金融街,0.004830917874396135,0.09836065573770493,0.17393331686467384,0.13377511042169646,122.8583724213266,0.027495521206430517
魏公村,0.004830917874396135,0.08331656268866976,0.0073552947430280185,0.03866570003956843,112.59632269649633,0.01920510096866733
丽泽商务区,0.00966183574879227,0.08067030397505846,0.028515538741126226,0.0015535835257862775,105.93703688636461,0.017166643292589503
火器营,0.004830917874396135,0.07218831734960768,0.0067559368222595935,0.004530914047079551,69.2983316485553,0.006381218376861725
角门西,0.00966183574879227,0.08309915696507426,0.06610194655766992,0.002413629882145855,97.64979370198489,0.01286706808358436
新宫,0.007246376811594201,0.07574094401756312,0.047268133487735564,0.0006874593849366835,79.90170681801919,0.007623008529782928
老城区北,0.004830917874396135,0.03229329173166927,0.004830917874396136,1.8941316119798985e-14,34.87630034535373,0.0032913398477791497
林萃桥,0.004830917874396135,0.06789111183994752,0.005918998183577551,0.00017779365577626967,87.12678807264992,0.009014598626974537
苹果园南路,0.004830917874396135,0.05804009533155755,0.02550535180259878,2.7326147707340288e-05,85.32296768710788,0.00837336904771846
知春里,0.004830917874396135,0.07947782683816472,0.02381345070575517,0.018604882508624236,97.56190478719941,0.012358373026526955
星城,0.004830917874396135,0.03567427832830677,0.033325145336936056,7.443189448550969e-13,56.19758153503224,0.004432699030772729
中国美术馆,0.004830917874396135,0.09419795221843004,0.007085213942372994,0.09481009203191244,137.8577432303748,0.03362359938696054
石门,0.004830917874396135,0.046030687124749836,0.009638441473371466,3.6327959030308655e-08,47.279389283047394,0.0039210549150055715
良乡大学城,0.004830917874396135,0.04675852721933589,0.06550397117825267,4.790064869270621e-09,56.59148121223005,0.004273190154192297
朝阳公园,0.00966183574879227,0.08616024973985432,0.09316808525642173,0.01306109806888137,103.55049221325532,0.014195288129041271
南楼梓庄,0.004830917874396135,0.062041060992057535,0.04568354204894892,4.621266454278542e-05,120.03792634258791,0.0115808564542632
褡裢坡,0.004830917874396135,0.0693815987933635,0.05185341147021324,0.0003301597927656832,79.48517504039677,0.006639890324697516
航天桥,0.004830917874396135,0.0813519355472588,0.0059790684023608145,0.01377698600012197,116.97284632726837,0.01800571407966841
次渠,0.00966183574879227,0.06262290122523068,0.02849325270106405,2.4245606329898113e-05,72.32520423516856,0.005699935605991296
和平门,0.004830917874396135,0.08692000839806845,0.009390616738142923,0.012599232844106398,139.67601352465908,0.03401402971568248
天安门西,0.004830917874396135,0.08626797249426964,0.00468036438774655,0.016153205508029192,136.9623783549032,0.03606330147966275
老城区,0.004830917874396135,0.03229833047277266,0.009638441473371466,1.8982178847071012e-14,34.97373132676729,0.003302558565193418
宣武门,0.00966183574879227,0.08763759525825572,0.01611082989839984,0.02787260989144389,127.47258772753638,0.030167560014218157
芳园里,0.004830917874396135,0.07888719512195122,0.020568843551518032,0.0023849297869684032,108.59705240584192,0.015329095184592646
体育中心,0.004830917874396135,0.06936997319034853,0.005586457405637549,0.00030850470272740754,99.89212859230923,0.012430642505483354
高辛庄,0.004830917874396135,0.06420595533498759,0.0048543121498169405,5.004024215662325e-05,86.34657746041991,0.007602693672503549
景泰,0.004830917874396135,0.08081202420456764,0.022405668486925316,0.0008294088027392108,120.0384974036104,0.019231537218099764
马家堡,0.004830917874396135,0.08275034979012592,0.00703623953088809,0.002277874968119601,112.70824792166718,0.017367616814436878
张郭庄,0.0024154589371980675,0.0530565167243368,0.0,1.764705527410954e-06,104.91056089360274,0.014962560410430521
东大桥,0.00966183574879227,0.09734305196332,0.1737549473954541,0.059459375110245724,142.80212215593005,0.032351035528647175
恩济东街,0.004830917874396135,0.07418025443468912,0.0071073168386548684,0.002819694657482002,103.01001094291311,0.013242861633761345
平安里,0.01932367149758454,0.10365548322483724,0.3447256136545691,0.4673255860535691,123.00605713842889,0.029015505832548524
清河营,0.004830917874396135,0.07063641016891316,0.014422570796925991,0.000679675568189644,59.435723831580376,0.00508013231139161
沙河,0.004830917874396135,0.05726141078838174,0.033325145336936056,3.344379559105765e-06,55.44713647912433,0.004425073032978986
良乡大学城西,0.004830917874396135,0.044800346282869816,0.060977178884327014,1.368410603921551e-09,55.97647762526874,0.004383337436983735
昌平西山口,0.0024154589371980675,0.04107550352217482,0.0,4.769438700122242e-10,89.90266055014735,0.008119245441300837
良乡南关,0.004830917874396135,0.04299065420560748,0.05642699231498052,3.9092320364287097e-10,56.01810184421654,0.004155206894828296
香河园,0.004830917874396135,0.09193870752831446,0.10987377906729497,0.01750260821526561,135.866238221004,0.02895613040978603
六营门,0.004830917874396135,0.05941446613088404,0.014422570796925991,2.0526565630793957e-06,67.19421512237044,0.005273762553314059
未来科技城北区,0.0024154589371980675,0.05835917676910065,0.0,1.455367134149696e-05,102.19475156531877,0.013280650193142294
八宝山,0.004830917874396135,0.06231186032510536,0.021774478822847183,6.56321746855294e-05,88.36261758383375,0.009097425367181805
大红门,0.00966183574879227,0.0773542600896861,0.07089393752749659,0.00030820199346610216,91.70225996346447,0.009205298062370306
阜成门,0.00966183574879227,0.09775678866587956,0.06388722661090848,0.2430563338848137,128.13033090642273,0.025054116795326483
百子湾,0.004830917874396135,0.07013383025580214,0.05469033808595866,0.0005662535697770157,120.61951311332304,0.009963783455976469
饶乐府,0.007246376811594201,0.0333628817793537,0.023990829444035047,6.656935302851283e-14,42.79538606641455,0.0035526815236535643
天坛东门,0.004830917874396135,0.08329979879275654,0.01198604995106765,0.0032701211807455587,128.77317031305017,0.022782441453598604
大红门桥,0.004830917874396135,0.07196245437163219,0.028634593115064742,8.804616865547304e-05,66.838818884654,0.005810061844807432
大紫草坞,0.004830917874396135,0.038301415487094086,0.042636066954416255,9.114215555481296e-12,55.81235639859415,0.004393412621651528
